Cod.;Espacio Academico;Dia;Hora;Sede;Edificio;Salon;Docente;Grupo;Proyecto curricular;Facultad
25534;INTRODUCCION A LA HISTORIA DEL ARTE;JUEVES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25534;INTRODUCCION A LA HISTORIA DEL ARTE;JUEVES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25535;MODERNIDAD: CONSERVACION Y RENOVACION;LUNES;14:00 - 15:00;"ACADEMIA SUPERIOR
ARTES-ASAB";PALACIO LA MERCED;SALON 208;RUBIO LEON    LAURA ALEJANDRA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25535;MODERNIDAD: CONSERVACION Y RENOVACION;LUNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25535;MODERNIDAD: CONSERVACION Y RENOVACION;LUNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25535;MODERNIDAD: CONSERVACION Y RENOVACION;LUNES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;RODRIGUEZ ROJAS CARMEN CECILIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;RODRIGUEZ ROJAS CARMEN CECILIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;RODRIGUEZ ROJAS CARMEN CECILIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;RODRIGUEZ ROJAS CARMEN CECILIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;RODRIGUEZ ROJAS CARMEN CECILIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;ROJAS CASAS HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;ROJAS CASAS HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;ROJAS CASAS HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;ROJAS CASAS HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25536;GRAMATICAS PLASTICAS Y VISUALES 2;MARTES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;ROJAS CASAS HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;LUNES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON C 219;VALBUENA RIVEROS JOSE OMAR;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;LUNES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON C 219;VALBUENA RIVEROS JOSE OMAR;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;LUNES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON C 219;VALBUENA RIVEROS JOSE OMAR;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;LUNES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON C 219;VALBUENA RIVEROS JOSE OMAR;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E INTERVENCION;VIERNES;13:00 - 14:00;"ACADEMIA SUPERIOR
ARTES-ASAB";PALACIO LA MERCED;SALON B 212;MESA VACCA PAUL SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;VIERNES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;MESA VACCA PAUL SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;VIERNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;MESA VACCA PAUL SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25537;CONFIGURACION ESPACIAL 2: ESPACIO, TERRITORIO E;VIERNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;MESA VACCA PAUL SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 309;LEON RODRIGUEZ RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 309;LEON RODRIGUEZ RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 309;LEON RODRIGUEZ RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 309;LEON RODRIGUEZ RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;14:00 - 15:00;"ACADEMIA SUPERIOR
ARTES-ASAB";PALACIO LA MERCED;SALON 309;GOMEZ VICENTA  VICTORIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON 309;GOMEZ VICENTA  VICTORIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON 309;GOMEZ VICENTA  VICTORIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25538;GRAMATICAS DEL DIBUJO 2;JUEVES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON 309;GOMEZ VICENTA  VICTORIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25539;HISTORIA DEL ARTE DE COLOMBIA: LOCALISMOS Y;LUNES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON 207;VANEGAS FLOREZ GUILLERMO ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25539;HISTORIA DEL ARTE DE COLOMBIA: LOCALISMOS Y;LUNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON 207;VANEGAS FLOREZ GUILLERMO ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25539;HISTORIA DEL ARTE DE COLOMBIA: LOCALISMOS Y;LUNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON 207;VANEGAS FLOREZ GUILLERMO ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25539;HISTORIA DEL ARTE DE COLOMBIA: LOCALISMOS Y;LUNES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON 207;VANEGAS FLOREZ GUILLERMO ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25540;ARTE, TECNOLOGIAS Y MEDIOS;MIERCOLES;06:00 - 07:00;"ACADEMIA SUPERIOR
ARTES-ASAB";PALACIO LA MERCED;SALON 207;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25540;ARTE, TECNOLOGIAS Y MEDIOS;MIERCOLES;07:00 - 08:00;ACADEMIA;PALACIO LA MERCED;SALON 207;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25540;ARTE, TECNOLOGIAS Y MEDIOS;MIERCOLES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 207;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25540;ARTE, TECNOLOGIAS Y MEDIOS;MIERCOLES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 207;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 311;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 311;CHICANGANA LOPEZ ARMANDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 311;ALFARO ECHEVARRIA ANGEL BASILIO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 311;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 311;CHICANGANA LOPEZ ARMANDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 311;ALFARO ECHEVARRIA ANGEL BASILIO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 311;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 311;CHICANGANA LOPEZ ARMANDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 311;ALFARO ECHEVARRIA ANGEL BASILIO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 311;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 311;CHICANGANA LOPEZ ARMANDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 311;ALFARO ECHEVARRIA ANGEL BASILIO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 311;CHICANGANA LOPEZ ARMANDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 311;ALFARO ECHEVARRIA ANGEL BASILIO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25541;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MIERCOLES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 311;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ CASTA?O DEISY JOHANA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;SANDOVAL QUIMBAYO JOSE SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;VALDERRAMA GIL DILMA JULIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ CASTA?O DEISY JOHANA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;VALDERRAMA GIL DILMA JULIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;SANDOVAL QUIMBAYO JOSE SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;VALDERRAMA GIL DILMA JULIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;SANDOVAL QUIMBAYO JOSE SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ CASTA?O DEISY JOHANA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;VALDERRAMA GIL DILMA JULIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ CASTA?O DEISY JOHANA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;SANDOVAL QUIMBAYO JOSE SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;SANDOVAL QUIMBAYO JOSE SEBASTIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;VALDERRAMA GIL DILMA JULIA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25542;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;JUEVES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ CASTA?O DEISY JOHANA;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ FORERO RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;CANO BARRAGAN FABIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;CANO BARRAGAN FABIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ FORERO RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;CANO BARRAGAN FABIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ FORERO RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;CANO BARRAGAN FABIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ FORERO RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;CANO BARRAGAN FABIAN;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25543;TALLER INTRODUCTORIO DE EXPLORACION TECNICA;MARTES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 212;HERNANDEZ FORERO RICARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25544;HISTORIA DEL ARTE EN AMERICA LATINA Y MIRADAS;LUNES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 208;ORDO?EZ ROBAYO CAMILO ANDRES;098-27;ARTES PLASTICAS Y VISUALES;Artes
25544;HISTORIA DEL ARTE EN AMERICA LATINA Y MIRADAS;LUNES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 208;ORDO?EZ ROBAYO CAMILO ANDRES;098-27;ARTES PLASTICAS Y VISUALES;Artes
25544;HISTORIA DEL ARTE EN AMERICA LATINA Y MIRADAS;LUNES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 208;ORDO?EZ ROBAYO CAMILO ANDRES;098-27;ARTES PLASTICAS Y VISUALES;Artes
25544;HISTORIA DEL ARTE EN AMERICA LATINA Y MIRADAS;LUNES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON 208;ORDO?EZ ROBAYO CAMILO ANDRES;098-27;ARTES PLASTICAS Y VISUALES;Artes
25545;IMPUGNACIONES: POST-COLONIALIDAD Y;JUEVES;08:00 - 09:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25545;IMPUGNACIONES: POST-COLONIALIDAD Y;JUEVES;09:00 - 10:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25545;IMPUGNACIONES: POST-COLONIALIDAD Y;JUEVES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25545;IMPUGNACIONES: POST-COLONIALIDAD Y;JUEVES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 207;RUBIO LEON;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;GOMEZ GONZALEZ ADRIAN EDGARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;GOMEZ GONZALEZ ADRIAN EDGARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;GOMEZ GONZALEZ ADRIAN EDGARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;GOMEZ GONZALEZ ADRIAN EDGARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 210;GOMEZ GONZALEZ ADRIAN EDGARDO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;17:00 - 18:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25546;PROPEDEUTICA DE LA INVESTIGACION-CREACION;LUNES;18:00 - 19:00;ACADEMIA;PALACIO LA MERCED;SALON B 211;RINCON PACHON FAVIO  HUMBERTO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25547;HISTORIA DEL ARTE Y MANIFESTACIONES DE LO;JUEVES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25547;HISTORIA DEL ARTE Y MANIFESTACIONES DE LO;JUEVES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25547;HISTORIA DEL ARTE Y MANIFESTACIONES DE LO;JUEVES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25547;HISTORIA DEL ARTE Y MANIFESTACIONES DE LO;JUEVES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON 208;RUEDA SANTIAGO;098-27;ARTES PLASTICAS Y VISUALES;Artes
25548;ARTE, CONSUMO Y SOSTENIBILIDAD;MARTES;10:00 - 11:00;ACADEMIA;PALACIO LA MERCED;SALON 208;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25548;ARTE, CONSUMO Y SOSTENIBILIDAD;MARTES;11:00 - 12:00;ACADEMIA;PALACIO LA MERCED;SALON 208;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25548;ARTE, CONSUMO Y SOSTENIBILIDAD;MARTES;12:00 - 13:00;ACADEMIA;PALACIO LA MERCED;SALON 208;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25548;ARTE, CONSUMO Y SOSTENIBILIDAD;MARTES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON 208;AYALA HERRERA FREDY ALEXANDER;098-27;ARTES PLASTICAS Y VISUALES;Artes
25549;TALLER DE INVESTIGACION-CREACION EN LA;VIERNES;13:00 - 14:00;ACADEMIA;PALACIO LA MERCED;SALON 309;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25549;TALLER DE INVESTIGACION-CREACION EN LA;VIERNES;14:00 - 15:00;ACADEMIA;PALACIO LA MERCED;SALON 309;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25549;TALLER DE INVESTIGACION-CREACION EN LA;VIERNES;15:00 - 16:00;ACADEMIA;PALACIO LA MERCED;SALON 309;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
25549;TALLER DE INVESTIGACION-CREACION EN LA;VIERNES;16:00 - 17:00;ACADEMIA;PALACIO LA MERCED;SALON 309;RIVAS MEDINA JOYCE;098-27;ARTES PLASTICAS Y VISUALES;Artes
